"CHS_No","주5일이상아침식사결식률_청소년","신체이미지왜곡인지율_청소년","월간체중감소시도율_청소년","월간체중감소시도자의부적절한체중감소방법시도율_청소년","현재음주자의주류구매용이성_청소년","구매시도자의주류구매용이성_청소년","평생음주경험률_청소년","현재음주율_청소년","위험음주율_청소년","현재음주자의위험음주율_청소년","문제음주율_청소년","현재음주자의문제음주율_청소년","학교에서식사전비누이용손씻기실천율_청소년","집에서식사전비누이용손씻기실천율_청소년","주중평균수면시간_청소년","주관적수면충족률_청소년","학교에서점심식사후칫솔질실천율_청소년","주3일이상격렬한신체활동실천율_청소년","주3일이상근력강화운동실천율_청소년","안전띠착용률","횡단보도정지선준수율","횡단보도신호준수율","이륜차승차자안전모착용률","현재흡연자의담배구매용이성_청소년","구매시도자의담배구매용이성_청소년","주1일이상가정내간접흡연노출률_청소년","현재흡연율_청소년","매일흡연율_청소년","월20일이상흡연율_청소년","평생흡연경험률_청소년","미세먼지연간환경기준초과지역인구밀도","평균기온","평균최고기온","평균최저기온","최고기온","최저기온","합계강수량","합계일조시간","평균습도","지진발생횟수","공원수","공원면적","인구천명당도시공원조성면적","행정구역면적","체육시설수_전체","체육시설수_운동장","체육시설면적_전체","체육시설면적_운동장","인구천명당.체육시설수","인구천명당.체육시설면적","스포츠서비스업수","주점업수","패스트푸드점수","상수도보급률","하수도보급률","도로포장률","도로면적_합계","도로면적_일반도로","도로면적_자동차전용도로","도로면적_보행자전용도로","도로면적_자전거전용도로","도로면적_고가도로","도로면적_지하도로","보행자전용도로면적비율","의사수","치과의사수","한의사수","약사수","물리치료사수","작업치료사수","사회복지사수","인구천명당의료기관종사의사수","전문의합계","내과전문의","신경과전문의","정신건강의학과전문의","외과전문의","정형외과전문의","신경외과전문의","흉부외과전문의","성형외과전문의","마취통증의학과전문의","산부인과전문의","소아청소년과전문의","안과전문의","이비인후과전문의","피부과전문의","비뇨기과전문의","영상의학과전문의","방사선종양학과전문의","병리과전문의","진단검사의학과전문의","결핵과전문의","재활의학과전문의","핵의학과전문의","가정의학과전문의","응급의학과전문의","직업환경의학과전문의","예방의학과전문의","요양기관수_전체","요양기관수_상급종합병원","요양기관수_종합병원","요양기관수_병원","요양기관수_요양병원","요양기관수_의원","요양기관수_치과병원","요양기관수_치과의원","요양기관수_조산원","요양기관수_보건의료원","요양기관수_보건소","요양기관수_보건지소","요양기관수_보건진료소","요양기관수_한방병원","요양기관수_한의원","요양기관수_약국","의원_합계","의원_내과","의원_신경과","의원_정신건강의학과","의원_외과","의원_정형외과","의원_신경외과","의원_흉부외과","의원_성형외과","의원_마취통증의학과","의원_산부인과","의원_소아청소년과","의원_안과","의원_이비인후과","의원_피부과","의원_비뇨기과","의원_영상의학과","의원_병리과","의원_진단검사의학과","의원_결핵과","의원_재활의학과","의원_핵의학과","의원_가정의학과","의원_전문과목미표시전문의","의원_일반의","일반회계중보건세출비중","의료기관진료실인원_전체","의료기관진료비_전체","의료기관진료실인원_입원","의료기관진료비_입원","의료기관진료실인원_외래","의료기관진료비_외래","고혈압_진료실인원","고혈압_진료비","당뇨병_진료실인원","당뇨병_진료비","치주질환_진료실인원","치주질환_진료비","관절염_진료실인원","관절염_진료비","정신질환_진료실인원","정신질환_진료비","전염병_진료실인원","전염병_진료비","간질환_진료실인원","간질환_진료비","위암_진료실인원","위암_진료비","간암_진료실인원","간암_진료비","폐암_진료실인원","폐암_진료비","대장암_진료실인원","대장암_진료비","유방암_진료실인원","유방암_진료비","자궁경부암_진료실인원","자궁경부암_진료비","dia_grade","hbp_grade","dys_grade"
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.84691773,61.56807611,85.04288449,66.2005097,0,0,0,0,0,0,0,59603.88889,12.65733143,18.17224153,7.896925497,34.99364863,-13.8015092,1296.296632,2139.966924,68.3350823,0,187.4444444,6464645.222,11.62888889,536673344.4,8.666666667,4.111111111,1761581.556,201436,0.015760544,3053.91154,26,227.1111111,207.1111111,95.47777778,81.24444444,77.16888889,15091492.89,15081781.11,0,5245.555556,0,0,0,0.013726296,472.1111111,161.6666667,106.7777778,264.4444444,166.3333333,22.11111111,18.33333333,1.37,407.2222222,63.66666667,2.444444444,11.88888889,28.22222222,34.22222222,9.444444444,4.444444444,3.888888889,13.44444444,41,67.55555556,13,28.44444444,11.33333333,16.66666667,10.11111111,0.555555556,1.444444444,2.222222222,0,5.444444444,0,33.44444444,3.111111111,1.222222222,0,652.1111111,0,1.555555556,8.444444444,8.222222222,209.6666667,0,133.8888889,0,0,1.666666667,13.77777778,13.11111111,0,89.11111111,172.6666667,209.6666667,28.33333333,0,2.888888889,5.555555556,18,0.333333333,0,1,1.777777778,9.666666667,31.77777778,8.888888889,21.22222222,7,4.333333333,0,0,0,0,0.111111111,0,2.888888889,44.44444444,21.44444444,2.256077778,763902.6667,291803682.6,41165.88889,68107828.11,759918.5556,206549028,50629.11111,22398332.44,21769.33333,13747628.56,177087,18900280.22,49460.66667,15342781,20581,20504627.44,125630.2222,17173558.33,11803.11111,3436624.444,11803.11111,3436624.444,514,3820514.556,528.4444444,3861922.667,957.2222222,4336560.889,1084.888889,4611231.111,218.2222222,662638.4444,"A","A","B"
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.51785184,71.88139822,88.45698003,70.45450861,0,0,0,0,0,0,0,1025.164141,12.65733143,18.17224153,7.896925497,34.99364863,-13.8015092,1296.296632,2139.966924,68.3350823,0,148.8888889,2680664.444,9.748888889,335220513.3,8.663172607,2.91684137,7941491.409,71853.00489,0.033586294,28728.76172,17.88888889,123.1111111,89.66666667,86.34444444,91.74444444,91.00111111,8459108.222,7525703.556,886744.4444,46660.22222,0,0,0,0.590521007,167.7777778,64.66666667,58.44444444,115.1111111,102.2222222,23.22222222,7.222222222,1.052222222,148.8888889,25,1.555555556,11.44444444,12.66666667,11.88888889,5.444444444,1.777777778,1.333333333,6,7,14.55555556,6.111111111,6.444444444,2.333333333,4.444444444,4.222222222,0.111111111,0,0.111111111,0,4.888888889,0,20.88888889,0.666666667,0,0,289,0,0.111111111,3.222222222,2.333333333,91.33333333,0,51.11111111,0,0,1,4,12,0,44.88888889,79,91.33333333,11.66666667,1,1.555555556,2.444444444,6,2.111111111,0,1,3.666666667,4.111111111,10.55555556,4.555555556,5.222222222,2.333333333,3.777777778,1.333333333,0,0,0,0,0,5.222222222,20.88888889,3.888888889,1.8094,315266.4444,127306588.2,11149,22807271.56,314127.3333,95522882.44,31724.77778,13426903.89,14064.55556,8863084.778,88602.55556,9928023.556,28373.44444,8373470,12374.66667,12128627.22,60252,8683161,7373.333333,2239110,7373.333333,2239110,347.3333333,2671589.111,365,2532929,692.7777778,3084166.556,731.7777778,2699667.778,174.2222222,518961.2222,"A","A","B"
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0187184,63.87927867,80.40743618,84.14639254,0,0,0,0,0,0,0,22689.88889,12.65733143,18.17224153,7.896925497,34.99364863,-13.8015092,1296.296632,2139.966924,68.3350823,0,255.1111111,3840040.333,19.55111111,241335260.4,7.777777778,6.666666667,2147819,448552.7778,0.039210406,10850.84559,12.22222222,90.66666667,73,94.71111111,89.87777778,76.91666667,13994935.44,13690301.11,147652,156486.3333,496,0,0,1.170019101,155.8888889,46.33333333,35.33333333,80.55555556,44.22222222,0.222222222,11.44444444,1.204444444,145.6666667,23.11111111,2.888888889,10,11.22222222,18.44444444,4.444444444,3.555555556,1.333333333,6.333333333,9,11.66666667,4.555555556,8.777777778,3,5.888888889,4.111111111,0,0,1.222222222,0,1.222222222,0,11.55555556,2.444444444,0.888888889,0,192.2222222,0,0,4.666666667,4.888888889,58.22222222,0,32.77777778,0,0,1,2,3.555555556,0,25.88888889,59.22222222,58.22222222,10.33333333,0,0.333333333,0.444444444,5.888888889,0,0,0,0.111111111,3.555555556,8.666666667,2.888888889,5.222222222,0.555555556,1,0,0,0,0,1,0,1.333333333,14.11111111,2.777777778,1.145655556,230972.3333,86517667.44,7480.333333,20060971.67,229604.6667,60887789.11,24034.77778,11546892.89,10304.22222,6944292.667,59909.77778,6977410.667,20902.66667,6320379.667,9024.888889,9600257.556,41034.66667,6113830,4961,1780747.111,4961,1780747.111,249.2222222,1868619.778,247.2222222,2021073.778,510.5555556,2393745.667,445,2044581.889,118.4444444,337665.8889,"A","A","A"
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.55490236,62.123965,89.64610477,81.06041743,0,0,0,0,0,0,0,17670.5953,12.65733143,18.17224153,7.896925497,34.99364863,-13.8015092,1296.296632,2139.966924,68.3350823,0,43.11111111,2792522.556,17.74333333,642894292.2,8.444444444,3.777777778,5732696.222,125163.6667,0.053895082,36654.03942,13.66666667,124.7777778,81.88888889,68.6,58.84444444,73.62666667,4479514.556,4293904.889,181310.2222,4299.444444,0,0,0,0.119015097,154.3333333,40,26,78.44444444,49.44444444,3.777777778,4.555555556,1.402222222,136.2222222,17.33333333,2.222222222,4.222222222,16.11111111,14.22222222,6.444444444,2,0.666666667,6.888888889,9.111111111,8.333333333,5.333333333,5.444444444,1.444444444,6.333333333,5,0,0.222222222,1.777777778,0,1.666666667,0,16.88888889,4.111111111,0.444444444,0,194.2222222,0,2,2.777777778,5.666666667,52.77777778,0,29.44444444,0,0,1,12.88888889,9,0.333333333,20.22222222,58.11111111,52.77777778,8.555555556,0,0.666666667,3.888888889,3.777777778,2.111111111,0,0,1,3.222222222,5,3.222222222,2.222222222,0,2,0,0,0,0,0,0,0.111111111,14.55555556,2.444444444,1.242933333,204421.6667,96961245.44,12248.11111,24747560.67,202984.7778,65477406.33,22905.55556,10685194.11,9805.333333,6366769.111,45775,5232165.667,20268.33333,6509808.333,7647.555556,8462921.111,30657.55556,5143735,3871.111111,1848400.556,3871.111111,1848400.556,226,1859859.222,233.7777778,1936469.222,442.6666667,2267685.222,353.8888889,1521043.333,120.2222222,371616.6667,"A","A","B"
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.87244257,76.33465667,85.53272351,71.22353826,0,0,0,0,0,0,0,6650.79007,12.65733143,18.17224153,7.896925497,34.99364863,-13.8015092,1296.296632,2139.966924,68.3350823,0,29,1080638.778,23.77666667,518785074.3,1.777777778,0,1053013.222,0,0.039027781,23067.53638,3.222222222,38.11111111,24.55555556,92.35555556,77.81111111,67.74666667,2224874.778,2214926.556,9168.222222,780,0,0,0,0.027061712,42.22222222,14.66666667,12,24.22222222,14.44444444,0,1,1.516666667,30.88888889,4.444444444,0,1,3,3.222222222,0.666666667,2.333333333,1.888888889,1.222222222,2.333333333,1.777777778,2.888888889,1,0.444444444,1.222222222,0,0.222222222,0,0.111111111,1,0.111111111,0,0.888888889,1.111111111,0,0,70.33333333,0,0,0.111111111,1,15.66666667,0,9,0,1,0,7,7,0,7.333333333,22.22222222,15.66666667,1.333333333,0,0,0.666666667,1.222222222,0,0,0,0,0.777777778,0,1,1,0,1,0,0,0,0,0,0,0,2.888888889,5.777777778,1.732122222,55644.22222,22051490.56,1942.888889,3621012.778,55453.33333,16563981.11,8302.777778,4091917,3178.111111,1957585.333,13387.22222,1798944.444,7026.333333,2532543.667,2757.666667,3147138,8986,1497778.111,1281.777778,578342.1111,1281.777778,578342.1111,77.22222222,621530.8889,90.88888889,694517.4444,155.8888889,741565.3333,107.8888889,453677.5556,30.44444444,112165.2222,"A","A","C"
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.59642732,73.57141667,89.57974727,71.55560671,0,0,0,0,0,0,0,8348.456737,12.65733143,18.17224153,7.896925497,34.99364863,-13.8015092,1296.296632,2139.966924,68.3350823,0,28,1250096,20.86,656123068.6,12.11111111,4.555555556,9008331.889,437722,0.201261709,149967.6744,5.666666667,44.22222222,30.66666667,71.88888889,73.45555556,85.5,6326529,5054521.111,1250177.333,15382.33333,6448.222222,0,0,0.236960932,85,22.22222222,23.88888889,35.66666667,24.44444444,1.777777778,3.222222222,2.182222222,73.66666667,9.777777778,2.444444444,9.111111111,13,5.222222222,2.777777778,0.888888889,1,5.111111111,2.666666667,1.111111111,2.444444444,3,1.333333333,1.111111111,3.555555556,0,0.333333333,0.333333333,1,1,0,5.666666667,0.777777778,0,0,101.6666667,0,0,4,1.333333333,20.88888889,0,14.77777778,0,0,1,5,15,1.333333333,13.66666667,24.66666667,20.88888889,2.444444444,0.666666667,0,1,0,0,0,0,1,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,10.77777778,1.888888889,2.0422,87351.33333,41242103.89,4053,9130660,86518.66667,29061086.44,10889.88889,5336762.556,4169.555556,2774242.556,18376.77778,2455191,9313.444444,2959378,4499.888889,5495242.333,11468.33333,2288530.778,2140.888889,675739.5556,2140.888889,675739.5556,125.5555556,933961.1111,115.4444444,856819.3333,189.6666667,961535.1111,159.8888889,658480.2222,39.44444444,96590.66667,"A","A","B"
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.48870642,71.81507222,91.18224456,75.16893373,0,0,0,0,0,0,0,1573.234514,11.96666667,17.88888889,6.877777778,35.25555556,-18.22222222,1426.722222,2031.4,68.44444444,0,46,967020.3333,9.627777778,682700499.6,8.444444444,8.222222222,460784.6667,215600.8889,0.083611686,4379.66948,5,61,37.77777778,55.92222222,81.27777778,82.46666667,7178602.556,7070700.333,0,2581.333333,105320.8889,0,0,0.031074313,82.55555556,23.11111111,36,51.22222222,55.22222222,11.11111111,5.111111111,1.393333333,70.11111111,10.55555556,1.888888889,1.111111111,9.888888889,5.111111111,1.888888889,2.111111111,1.222222222,3.666666667,5.555555556,2.333333333,2.888888889,3.222222222,1,2.111111111,1.888888889,0.222222222,0,0.555555556,0,4.333333333,0,7.888888889,0.666666667,0,0,149.7777778,0,0,2.111111111,6.888888889,35.22222222,0,19.11111111,0,0,1,10,14.22222222,0.333333333,24.11111111,36.77777778,35.22222222,3.555555556,0,0.444444444,1.111111111,1.888888889,1,0,0,1.333333333,1,2,2.333333333,2,1,0.666666667,0,0,0,0,1,0,0,12.44444444,3.444444444,2.989966667,123418.6667,61867065.11,5807.777778,15292421.33,122624.8889,42166258.89,16531.66667,7643082.444,6951.888889,4532936.556,31732.11111,4062921.778,15490.77778,5251082.556,6481.333333,6813947.111,19450.66667,3205550.667,2582.444444,994281.1111,2582.444444,994281.1111,167.2222222,1231370.111,239.1111111,1698576.333,389.8888889,1797785.556,340.1111111,1337059.222,73.44444444,208408.1111,"B","B","B"
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.08543746,66.79593667,73.20941074,86.09450949,0,0,0,0,0,0,0,30683.77778,11.47777778,17.28888889,6.4,34.93333333,-19.87777778,1369.911111,2127.622222,70.22222222,0,141.8888889,3723801.444,13.66888889,868355667.8,11.33333333,4.333333333,8542699.333,17257.11111,0.041386603,31280.55391,22.22222222,297.1111111,132.4444444,93.84444444,92.03333333,83.14666667,13187605,11320628.89,1814013.889,32242.22222,0,0,20720,0.246526789,605.3333333,100.3333333,76.88888889,188,127.2222222,18.88888889,21.77777778,2.868888889,440.7777778,81.11111111,12.88888889,31.11111111,27.55555556,33.88888889,16.77777778,7.333333333,4.444444444,23.22222222,35.22222222,25.44444444,16.11111111,20.88888889,8.333333333,11.55555556,15.88888889,1.222222222,5.222222222,4.888888889,1,14.66666667,0.444444444,29.55555556,9.888888889,0,2.111111111,409.6666667,0.555555556,1.444444444,9.111111111,5.111111111,135.6666667,0,70.22222222,0.333333333,0,1,9,13.33333333,1,53.66666667,109.2222222,135.6666667,19.22222222,1.666666667,2.666666667,2,11.22222222,2.888888889,0,2.555555556,3.222222222,7.222222222,6.888888889,6.444444444,7.777777778,4.444444444,4.333333333,1,0,0,0,5.888888889,0,3.333333333,26.77777778,16.11111111,1.550988889,390535.5556,335246496.9,47156.77778,125753691.8,387289.2222,190052618.2,35430.22222,17663117,13499.11111,8398225.333,83188.44444,9871234.667,32351.22222,9663430.444,14392.22222,15318623.11,53475,9128735.444,9046.888889,2657137,9046.888889,2657137,387.7777778,2856633.667,383.7777778,2886937.111,818.5555556,3553558.444,662.1111111,2651572.556,167.2222222,441916.1111,"A","A","B"
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.63239088,78.74370444,89.24181814,78.97962981,0,0,0,0,0,0,0,36421.22222,12.34444444,17.96666667,7.433333333,35.76666667,-16.83333333,1275.544444,2129.533333,64.11111111,0,188.6666667,7707169.222,23.94555556,675972087.8,6.666666667,1.111111111,5927294,32148.77778,0.020647526,18394.90422,23.33333333,342.3333333,151,88.52222222,86.3,71.58,16253526.89,16001170.56,204828,47528.33333,0,0,0,0.282490946,674.8888889,136.4444444,130,202.8888889,201.2222222,31.55555556,11.88888889,2.924444444,454.6666667,90.33333333,8,21.33333333,33.77777778,38.22222222,18.77777778,6.555555556,8.555555556,23.44444444,34,28.11111111,16.11111111,22.11111111,10,14,20.55555556,2.666666667,4.777777778,5.222222222,0.111111111,14.55555556,0.333333333,16.77777778,11.11111111,1.666666667,3.555555556,520,1,1,14.22222222,5.555555556,169.4444444,0.888888889,84.44444444,0.666666667,0,1,9,8,1.111111111,90,133.6666667,169.4444444,25.77777778,0,5.777777778,8.777777778,10.44444444,4.777777778,0.333333333,4,3.666666667,10.11111111,12.88888889,7.888888889,13.44444444,4,6.444444444,3.222222222,0,0,0,4.444444444,0,0.111111111,25.55555556,17.77777778,1.506144444,467820,408568038,62404,154549332,462777.6667,229906901,37310.44444,17964568.56,17939.55556,12788107.44,95179.77778,10720327.44,36257.44444,11410910.11,16290.22222,14317189.56,64937.11111,11410454.67,10427.66667,2806753.222,10427.66667,2806753.222,354.3333333,2459595,391.8888889,3268139.778,791.5555556,3768559.889,706.7777778,3214887.778,194.1111111,550601.6667,"A","A","A"
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.98051281,67.64713589,86.98117293,91.16294449,0,0,0,0,0,0,0,23.33333333,13.02777778,17.28888889,9.144444444,35.67777778,-12.57222222,1248.677778,2233.566667,59.94444444,0,98,7915378.778,36.49,809025678.2,4.666666667,1.777777778,1821502.667,71803.77778,0.021541612,8393.749076,18.22222222,318.8888889,96.33333333,92.72222222,88.63333333,66.87222222,10148508.56,9622792,516594.1111,9122.444444,0,0,0,0.076864978,405.6666667,151.8888889,54.88888889,143.8888889,90.22222222,7.222222222,11.22222222,2.826666667,325,65.33333333,9.222222222,15.77777778,24.77777778,23.44444444,13.44444444,5.333333333,8,17.77777778,19.66666667,22.22222222,11.44444444,14.66666667,5.333333333,11.77777778,15.88888889,1.888888889,3.666666667,5.222222222,1,4.888888889,1,13.88888889,8.888888889,0.444444444,0,310.6666667,0,4,3.888888889,2.333333333,101.8888889,1,48.22222222,0,0,1.777777778,6.222222222,9,0,47.66666667,84.66666667,101.8888889,19.22222222,2.333333333,1.222222222,5.777777778,6.444444444,2.444444444,0,4,3.555555556,6.222222222,9.888888889,4.444444444,7.333333333,3,4.666666667,1,0,0.555555556,0,1,0,2.777777778,6.111111111,9.888888889,1.6111,346461.6667,303168773.3,40534.22222,107751130.3,343253,176208761.7,32368.44444,16019770.56,11066,7956934.444,63428,7794116.889,24319.11111,7612504.778,11712.44444,11504859.89,39686,7554310.556,6936,2349619.778,6936,2349619.778,402.5555556,2887101.889,356.4444444,2661117,658.1111111,3119255.222,542.3333333,2612979.556,163.1111111,424954.3333,"A","A","B"
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.47640584,79.7206,82.9163122,84.49938883,0,0,0,0,0,0,0,0,13.11111111,17.27777778,9.344444444,35.41111111,-11.07777778,1118.722222,2250.122222,63.66666667,0,84,4098991.111,43.26666667,140133295.4,3.555555556,1.555555556,2305968.444,76910.44444,0.037604664,24342.6744,6.222222222,158.1111111,47.11111111,98.6,95.76666667,48.92333333,7102378.222,6410233.111,680435.1111,11710,0,0,0,0.170534983,107.5555556,25.11111111,22,56.66666667,49.77777778,2.444444444,5.111111111,1.635555556,94.33333333,16.44444444,0.888888889,3.555555556,9,10.11111111,4.444444444,1.111111111,1.111111111,6.777777778,6.555555556,7.555555556,3,6,1,2.666666667,3.444444444,0,0,1,0,1.333333333,0,4.666666667,1.111111111,1.888888889,0.666666667,137.1111111,0,1,2.444444444,2.222222222,48.77777778,0,18.88888889,0,0,1,1.333333333,0,0,17.88888889,43.55555556,48.77777778,7.444444444,0.777777778,0.222222222,2,3.888888889,1,0,1,2.111111111,3,4.333333333,3,3.777777778,1,1,0,0,0,0,0,0,1,6.555555556,6.666666667,1.9739,137813.3333,85369555.33,12998.44444,22363251.78,136690.7778,56722044.11,14433.33333,8066700,4884.444444,3685064.444,26834.33333,2982105.667,10774.33333,4296776.667,5026.222222,5141797.556,18168.55556,3379880.333,2378.444444,969371.7778,2378.444444,969371.7778,131.2222222,939811,134.6666667,1071321.222,255.4444444,1405907.889,198.8888889,1068824.111,51.66666667,185443.7778,"B","A","B"
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.64228826,70.82880111,82.87236831,90.37080813,0,0,0,0,0,0,0,19551.95471,9.166666667,14.8,4.244444444,33.37777778,-18.83333333,1203.777778,1958.9,66.44444444,0,33.44444444,2971419.556,60.11666667,236043011.6,4.807424073,2.90240639,2055778.582,198505.9088,1.761095212,19291.73742,4.333333333,72.77777778,22.55555556,98,80.94444444,64.11111111,2252319.111,2252319.111,0,0,0,0,0,0,50.33333333,12.33333333,8.777777778,24.44444444,19.55555556,0.888888889,2.666666667,1.45,42.22222222,5.666666667,0,2.666666667,4.555555556,3.777777778,2.777777778,0.333333333,0,5.111111111,3.222222222,3,2.333333333,1,0,1,2.111111111,0,0,0.888888889,1.222222222,0.777777778,0,0.777777778,0.222222222,0.777777778,0,64.11111111,0,1,0.111111111,0,25.44444444,0,9.666666667,0,0,1,0.444444444,1,0,6.888888889,18.55555556,25.44444444,2.777777778,0,1,0.888888889,1.777777778,1,0,0,0,1,2.222222222,2,1,0,1,1,0,0,0,0,0,0,4.777777778,5,1.345044444,79362.55556,35038446.11,5732.222222,6480921.778,78931.33333,25629032.11,6943.333333,2821917.111,3077.444444,2027024.111,14461.11111,1650488.667,6239.444444,2520620.778,3182.888889,2815217,10353.33333,1678765.333,1269.666667,477113,1269.666667,477113,87,663735.1111,73.88888889,613954,145.7777778,747725.3333,95.88888889,418196.5556,39.66666667,86208.77778,"B","A","A"
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.23462774,67.03202889,84.15819674,89.31211781,0,0,0,0,0,0,0,19767.98403,12.63333333,16.62222222,8.866666667,34.92222222,-12.41111111,1297.077778,2229.322222,64.88888889,0,44.88888889,894889.3333,10.74777778,82106404.67,2.333333333,1.333333333,281625,43625,0.02792942,3379.824896,8.666666667,136.8888889,47.22222222,99.46666667,98.65555556,53.91555556,3248241.333,2864090.444,378494,5656.888889,0,0,0,0.178584439,104.8888889,32,24.77777778,53.55555556,33,0.222222222,1.666666667,1.943333333,94,18.44444444,0.555555556,3.222222222,7.555555556,7.444444444,5.222222222,0.333333333,1.333333333,7.111111111,9.111111111,8,3.777777778,3.444444444,2,4,4.333333333,0,0,1.333333333,0,1.222222222,0,3.555555556,2,0,0,152.2222222,0,1.333333333,2,1.222222222,55.88888889,0.222222222,23.88888889,0.333333333,0,1,0,0,0,23.11111111,43.22222222,55.88888889,9.333333333,0,0,4.444444444,3,0,0,0.555555556,3.777777778,4,5.222222222,3.777777778,3.111111111,2,3,1,0,0,0,0.444444444,0,1.777777778,5.222222222,5.222222222,1.361188889,158234.2222,81758475.44,11267.44444,17645059.11,157525.4444,58013123.89,13171.11111,6609861.889,4328.111111,2689167.111,23311.55556,2831711.556,11399.55556,3770621.667,4537.333333,4329031,16509.11111,2864659,2443.222222,871153.6667,2443.222222,871153.6667,132,1042077.667,113.8888889,853144.2222,225.6666667,1175939,219.4444444,981219.6667,56.66666667,147994.6667,"B","A","B"
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.46547547,76.14913067,89.65590259,81.64437214,0,0,0,0,0,0,0,363.4815354,12.65733143,18.17224153,7.896925497,34.99364863,-13.8015092,1296.296632,2139.966924,68.3350823,0,53.55555556,1835254.444,25.60111111,922901973.3,2.044842412,0.87164363,1237973.757,88740.12102,0.026771398,15146.92759,5.222222222,100.3333333,32,87.25555556,84.42222222,66.05222222,7525747.333,7512181,12335.55556,1230.777778,0,0,0,0.010378606,63.11111111,16.77777778,17.55555556,31.33333333,33.77777778,0,1.222222222,1.358888889,48.88888889,6.666666667,0.555555556,1,7.222222222,4,2.333333333,0.555555556,0.333333333,2.777777778,4.555555556,4.666666667,2,2.111111111,0.111111111,2.222222222,1.444444444,0.222222222,0,0.888888889,0,1,0,2,1.444444444,0.444444444,0.333333333,93.66666667,0,1,1,0.888888889,27.11111111,0,10.77777778,0,0,1.777777778,7.222222222,6,0,11.11111111,26.77777778,27.11111111,2.888888889,0,1,1.111111111,1,1,0,0,0,2.111111111,3,1.888888889,1.777777778,0,2,0,0,0,0,0,0,0,4.555555556,4.777777778,1.488455556,86228.66667,48724504.33,6841.666667,11063135.67,85811,34068712.11,12360.33333,6064304.556,4496.444444,3091139.889,20057.33333,2377702.778,10976,3995509.111,4498,4409640.778,13304.55556,2685510.111,2135.888889,995386.1111,2135.888889,995386.1111,133.3333333,984072.7778,128.1111111,949290,200.2222222,1034084.444,146,698031.1111,38.11111111,89923.44444,"B","A","B"
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.63614366,73.38236889,82.11791412,73.71189164,0,0,0,0,0,0,0,19767.98403,11.26666667,17.97777778,5.844444444,36.21111111,-20.46666667,1179.677778,2155.722222,66.44444444,0,26.33333333,1363251.222,19.45333333,1415184257,14.77777778,9.444444444,7485678.111,284448.3333,0.210600775,106756.9736,4.111111111,52,34.88888889,67.77777778,69.92222222,86.85888889,3017086,2841857.556,174150.1111,766.6666667,0,0,0,0.045777778,88,21.66666667,19.33333333,38.11111111,34.55555556,0.888888889,3.111111111,1.84,74.33333333,12,0.222222222,3.222222222,8.111111111,8.222222222,4.333333333,0,0.111111111,7.333333333,4.111111111,3.444444444,3.777777778,4.111111111,1.666666667,2.888888889,3.666666667,0,0,1,0,0.888888889,0,3.666666667,1.555555556,0,0,115.4444444,0,1,2.333333333,2.333333333,28.44444444,0,13.33333333,0,0,1,8,18,0,12.44444444,28.55555556,28.44444444,4,0,1,1,3,1,0,0,1.555555556,1.111111111,1.444444444,2,2,0.222222222,1.888888889,1,0,0,0,0,0,0.222222222,3.666666667,3.333333333,1.478755556,95357.66667,50031195.33,7055.777778,12318384.22,94766.55556,33938121,11475.33333,5357843.667,4398.444444,3110835.111,20491.33333,2588429.444,11117.55556,3696314.556,3954.777778,3907995.444,14339.66667,2730322.111,1897.777778,793838.1111,1897.777778,793838.1111,127.5555556,889876.6667,136.1111111,1045449.333,245.4444444,1143419.222,147.7777778,620219.5556,43,115475.4444,"B","B","B"
