"CHS_No","주5일이상아침식사결식률_청소년","신체이미지왜곡인지율_청소년","월간체중감소시도율_청소년","월간체중감소시도자의부적절한체중감소방법시도율_청소년","현재음주자의주류구매용이성_청소년","구매시도자의주류구매용이성_청소년","평생음주경험률_청소년","현재음주율_청소년","위험음주율_청소년","현재음주자의위험음주율_청소년","문제음주율_청소년","현재음주자의문제음주율_청소년","학교에서식사전비누이용손씻기실천율_청소년","집에서식사전비누이용손씻기실천율_청소년","주중평균수면시간_청소년","주관적수면충족률_청소년","학교에서점심식사후칫솔질실천율_청소년","주3일이상격렬한신체활동실천율_청소년","주3일이상근력강화운동실천율_청소년","안전띠착용률","횡단보도정지선준수율","횡단보도신호준수율","이륜차승차자안전모착용률","현재흡연자의담배구매용이성_청소년","구매시도자의담배구매용이성_청소년","주1일이상가정내간접흡연노출률_청소년","현재흡연율_청소년","매일흡연율_청소년","월20일이상흡연율_청소년","평생흡연경험률_청소년","의사수","치과의사수","한의사수","약사수","물리치료사수","작업치료사수","사회복지사수","인구천명당의료기관종사의사수","전문의합계","내과전문의","신경과전문의","정신건강의학과전문의","외과전문의","정형외과전문의","신경외과전문의","흉부외과전문의","성형외과전문의","마취통증의학과전문의","산부인과전문의","소아청소년과전문의","안과전문의","이비인후과전문의","피부과전문의","비뇨기과전문의","영상의학과전문의","방사선종양학과전문의","병리과전문의","진단검사의학과전문의","결핵과전문의","재활의학과전문의","핵의학과전문의","가정의학과전문의","응급의학과전문의","직업환경의학과전문의","예방의학과전문의","요양기관수_전체","요양기관수_상급종합병원","요양기관수_종합병원","요양기관수_병원","요양기관수_요양병원","요양기관수_의원","요양기관수_치과병원","요양기관수_치과의원","요양기관수_조산원","요양기관수_보건의료원","요양기관수_보건소","요양기관수_보건지소","요양기관수_보건진료소","요양기관수_한방병원","요양기관수_한의원","요양기관수_약국","의원_합계","의원_내과","의원_신경과","의원_정신건강의학과","의원_외과","의원_정형외과","의원_신경외과","의원_흉부외과","의원_성형외과","의원_마취통증의학과","의원_산부인과","의원_소아청소년과","의원_안과","의원_이비인후과","의원_피부과","의원_비뇨기과","의원_영상의학과","의원_병리과","의원_진단검사의학과","의원_결핵과","의원_재활의학과","의원_핵의학과","의원_가정의학과","의원_전문과목미표시전문의","의원_일반의","일반회계중보건세출비중","의료기관진료실인원_전체","의료기관진료비_전체","의료기관진료실인원_입원","의료기관진료비_입원","의료기관진료실인원_외래","의료기관진료비_외래","고혈압_진료실인원","고혈압_진료비","당뇨병_진료실인원","당뇨병_진료비","치주질환_진료실인원","치주질환_진료비","관절염_진료실인원","관절염_진료비","정신질환_진료실인원","정신질환_진료비","전염병_진료실인원","전염병_진료비","간질환_진료실인원","간질환_진료비","위암_진료실인원","위암_진료비","간암_진료실인원","간암_진료비","폐암_진료실인원","폐암_진료비","대장암_진료실인원","대장암_진료비","유방암_진료실인원","유방암_진료비","자궁경부암_진료실인원","자궁경부암_진료비","dia_grade","hbp_grade","dys_grade"
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.66251766,77.29080441,82.65615858,75.04854228,0,0,0,0,0,0,0,12.33333333,4.444444444,7.888888889,4.777777778,2.666666667,0,0,1.35,7.111111111,1.444444444,0.222222222,0,0.333333333,0.555555556,0.444444444,0,0.333333333,0.222222222,0,0.666666667,0,0,0,0.666666667,0,0.111111111,0,0,0,0,0,1.888888889,0,0.222222222,0,26.44444444,0,0,1,0,1.555555556,0,2.444444444,0,0,1,5,8,0,2.666666667,4.777777778,1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,1,2.029288889,16970.22222,6810026.778,1531.222222,1037102.333,16895.44444,5179168.778,3428.555556,1141534.889,1183.555556,725534,5031.444444,725804.1111,4160.111111,1792973.333,1231.666667,2356015.778,3430.555556,856288.5556,418.5555556,292054.6667,418.5555556,292054.6667,49.55555556,366328.4444,52.77777778,399639,74.44444444,326452.6667,31.33333333,123177.3333,11.22222222,27642.66667,"C","C","C"
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8624765,74.97400178,77.34419153,63.01164733,0,0,0,0,0,0,0,39.33333333,9.666666667,13.44444444,19.88888889,18.88888889,0,1.222222222,1.541111111,30.55555556,2.888888889,0,1.444444444,6.222222222,1.444444444,1.333333333,0.111111111,1.222222222,2,0.888888889,1,2,1,0.222222222,0.777777778,1.444444444,0,0,0,0.333333333,1,0,4.555555556,0.666666667,0,0,75.88888889,0,0,2,1,16.77777778,0,7.444444444,0,0,1,8,13,0,9.444444444,17.22222222,16.77777778,0.444444444,0,0,3.111111111,0.222222222,0,0,0,1.888888889,0,0,1.111111111,0.222222222,0,0,0,0,0,0,0,0,0.111111111,6.333333333,3.333333333,1.503322222,51245.55556,28275607.89,1647.777778,4186093,51045.77778,21562329.33,8285.111111,3706229.889,2968.888889,1909848.444,11992.55556,1643127.222,9606.222222,3716239.889,3093.666667,6642464.667,7093.666667,1492007.444,1271.333333,436144,1271.333333,436144,113.4444444,753468.1111,95.55555556,653764.7778,186,768780.5556,99.66666667,401433.3333,25,60843.77778,"B","B","C"
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.51049949,68.74728778,74.50540004,71.08785044,0,0,0,0,0,0,0,56.11111111,10.44444444,21.33333333,23.66666667,38.55555556,0,7.555555556,1.994444444,45.88888889,6.111111111,2.111111111,8.555555556,6.555555556,3.444444444,0.111111111,1,0.222222222,4.222222222,2.222222222,1.222222222,1,0.111111111,0.444444444,2.111111111,1.111111111,0.222222222,0,0,0,0.444444444,0,3.666666667,0.555555556,0.222222222,0.222222222,83.55555556,0,0,3.222222222,3.666666667,20.22222222,0,7.777777778,0,0,1,8,10,0,11.66666667,18,20.22222222,3,0,0,0.888888889,1.666666667,0,0,0,0.333333333,0,0.555555556,1,0,0.444444444,0.222222222,0,0,0,0,0,0,0,7.555555556,4.555555556,1.679677778,51799.22222,42230688.89,3672.444444,11858610.33,51007.11111,27416153.78,8309.888889,4099649.778,3210.777778,2136382.667,12549,1781909.556,11063.44444,4403438,4330.666667,8082181.778,8640.222222,1849321.222,1603.333333,535312.3333,1603.333333,535312.3333,103.3333333,666717.3333,127.4444444,941410.7778,173.7777778,744412.4444,107.3333333,408627.8889,35.22222222,74139.88889,"B","B","B"
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8398453,72.41929926,70.60431724,67.10480278,0,0,0,0,0,0,0,29.88888889,9.777777778,13.55555556,16.77777778,13.11111111,0,1.333333333,1.526666667,22.33333333,4.333333333,0.777777778,0,4.777777778,1.666666667,0.555555556,1,0.555555556,2.888888889,0.111111111,0.666666667,1,0.222222222,0,0.333333333,0.444444444,0,0,0,0,0.222222222,0,1.333333333,1.444444444,0,0,58.11111111,0,0,1,1.888888889,11.11111111,0,7.222222222,0,0,1,7,10,0,6.222222222,12.66666667,11.11111111,2,0,0,2,1.333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.222222222,2.666666667,1.888888889,1.6255,44153.11111,21807954,2395,5362194.778,43897,14858626.78,5570.111111,2851646.444,2344.111111,1625835.111,10552.11111,1409473.222,6615.444444,2453685.667,2217.555556,3658489.556,6745.222222,1344835.111,1031.444444,436688.1111,1031.444444,436688.1111,65.33333333,444076.8889,77.77777778,496020.3333,135.1111111,550377.7778,79.88888889,299708.2222,24.44444444,75731.55556,"B","B","B"
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.46458384,63.67324222,73.11159531,66.23795327,0,0,0,0,0,0,0,43.88888889,10,16.11111111,20,30.66666667,0,2.444444444,1.547777778,32,3.777777778,0.222222222,0.666666667,7.444444444,2.888888889,0,1,0.777777778,3,2,0.555555556,1.666666667,0.444444444,0,0.888888889,0,0,0.222222222,0.111111111,0,0.222222222,0,6,0.111111111,0,0,79.66666667,0,0,1.333333333,3.333333333,19,0,7.444444444,0,0,1,9,11,0,9.333333333,18.22222222,19,2.555555556,0,0,2,1.555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.666666667,5.222222222,1.693177778,49254.22222,28862679,2245,9636428.667,48753.44444,17355272.33,7097.444444,3251658.778,3368.333333,2138930.222,13289.88889,1815866.778,9659.111111,3682153.444,3051.777778,6387654.778,8656.111111,1557196.667,1502.222222,516349.5556,1502.222222,516349.5556,89.77777778,636515.6667,118.5555556,878596,170.7777778,642654.4444,102.7777778,419545.5556,31.88888889,73404.88889,"C","C","C"
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.54896557,76.48636556,82.73973632,64.71897679,0,0,0,0,0,0,0,90.44444444,27.33333333,24,52.11111111,32.77777778,0,13.66666667,1.18,81,11.11111111,1.666666667,15.88888889,7.555555556,5.666666667,0.333333333,0.111111111,0.222222222,5.666666667,5.111111111,6,2.888888889,4.666666667,1,2.777777778,0,0,0.111111111,1,0,0.333333333,0.111111111,8.333333333,0.444444444,0,0,148.1111111,0,0,4,2.444444444,47.66666667,0,19.77777778,0,0,1,7,10,0,17,39.22222222,47.66666667,5,0,0,2,4,0,0,0,3.555555556,2.333333333,5.111111111,2.777777778,4.444444444,1,2,0,0,0,0,0,0,3,8,4.444444444,1.970833333,163807,71374922,3685.777778,15435142.11,163053.5556,50529096.78,12324.44444,5629783.667,5721,3790883.889,34499.22222,3833235.667,16233.11111,5126735.111,6098.666667,10525440.22,26624.44444,4073112.222,2941.111111,857620,2941.111111,857620,134,869693.5556,170.1111111,1226430.444,279.5555556,1130880.333,222.6666667,958197.2222,64.33333333,169707.5556,"B","B","B"
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.78377036,80.18733667,82.87082811,79.46526036,0,0,0,0,0,0,0,41.11111111,11.55555556,15.88888889,19.88888889,29.44444444,1.777777778,1.666666667,1.483333333,29.55555556,5.222222222,1.111111111,0,3.333333333,3.333333333,0.666666667,0.666666667,0.666666667,3.333333333,2,0.777777778,1,0.888888889,0,0.444444444,1,0.333333333,0,0,0,1,0,3.444444444,0.111111111,0.222222222,0,77.77777778,0,0,1,1.444444444,16,0,7.888888889,0,0,1,10,16,0,9.222222222,15.22222222,16,1.888888889,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.666666667,4.444444444,1.965377778,49429.88889,28733751.56,2856.888889,8258919.444,47529.66667,18414573.89,7377.333333,3042774.222,3543.666667,2237200.556,13054.11111,1893580.667,10060.66667,4119253.111,3196.222222,6281360.222,8029.333333,1600262.556,1196,616998,1196,616998,126.4444444,806448.6667,131,967313,184.7777778,810712,88.44444444,328304.5556,26.33333333,89332.66667,"C","C","C"
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.72274212,69.00658111,56.72131351,82.67280262,0,0,0,0,0,0,0,24.88888889,7.111111111,12.88888889,11.44444444,14,0,0.555555556,1.316666667,12.77777778,2.333333333,0.888888889,0,0.555555556,1.222222222,0.111111111,0,0.111111111,1.222222222,0.555555556,0.333333333,0,0.444444444,0.222222222,0.111111111,0.555555556,0,0,0,0,0.777777778,0,3,0.333333333,0,0,44,0,0,1,1.111111111,6.888888889,0,3.555555556,0,0,1,9,7,0,5.222222222,9.222222222,6.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.444444444,3.444444444,2.312611111,33606.33333,16085850.44,1531.444444,4049123.111,33428.66667,10878956.78,5593.444444,2284817,2467.777778,1578882.556,9269.444444,1254922.556,7349.777778,2834589,2249.444444,3957841.667,5915.666667,1174871.333,893.3333333,412264.8889,893.3333333,412264.8889,74.44444444,597484.2222,87.33333333,661781.2222,144.6666667,671287.8889,68.88888889,310809.5556,27.55555556,90076.88889,"B","C","C"
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.89967804,71.2735437,73.04548863,77.16304929,0,0,0,0,0,0,0,44.66666667,10.55555556,21.55555556,21.44444444,18.77777778,0,0.777777778,1.471111111,37.44444444,6,0.222222222,1,5.888888889,3.444444444,1.222222222,0.888888889,0.111111111,2.555555556,2.111111111,1.111111111,2.111111111,1.111111111,0,2.444444444,1.111111111,0,0,0,0,0.888888889,0,3,1.888888889,0.333333333,0,81.66666667,0,0,2,1.555555556,15.22222222,0,8.444444444,0,0.444444444,0.555555556,6.333333333,15.88888889,0,13.33333333,17.88888889,15.22222222,2,0,0,2,1,0,0,0,1.111111111,0.444444444,0,1,0,0,0,0,0,0,0,0,0,1.222222222,3.777777778,2.666666667,2.669955556,67789.66667,35207868.56,3614.333333,6658801.556,67546.66667,25668937.44,9155.222222,4435128.667,3070.555556,2225634.556,14507.22222,1770831.111,9232.777778,3624168.333,3124.888889,5346836.333,10146.66667,1975388.333,1406.555556,612267.3333,1406.555556,612267.3333,126.4444444,898347.1111,110.1111111,724695.1111,160.5555556,764827.7778,119.6666667,492762.7778,30.55555556,75599.11111,"C","B","C"
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.80837641,71.11755224,82.81837929,69.41731754,0,0,0,0,0,0,0,17,2.666666667,4.444444444,3.111111111,1,0,0,2.32,14.77777778,1.777777778,0.888888889,0.111111111,1.555555556,0.888888889,0.222222222,0.222222222,0.555555556,1.111111111,1,1.111111111,1,0.444444444,0.444444444,1,0.444444444,0.222222222,0,0,0,0.555555556,0,0.444444444,0.777777778,0,0,11.88888889,0,0,0,0.888888889,0,0,0.888888889,0,1,0,2,3,0,1.222222222,2.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.896644444,10765.55556,2671753.889,309.6666667,293876.6667,10741.11111,2094626.778,1782.333333,787982.4444,760.6666667,457464.7778,3460.333333,388672.8889,1941.555556,624137.1111,511.2222222,712610.1111,2215.444444,367625.8889,345.8888889,102046.7778,345.8888889,102046.7778,36.66666667,292282.4444,19.22222222,126699.8889,33.33333333,153401.4444,27.11111111,92865.77778,7,20906.88889,"C","B","C"
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.78877821,76.77367156,84.9671184,72.67377114,0,0,0,0,0,0,0,769.8888889,128.2222222,95.33333333,207.7777778,154.6666667,19.55555556,16.88888889,2.94,558.6666667,109.1111111,17.77777778,25.66666667,48,38.88888889,21.22222222,5.555555556,6.777777778,30.66666667,46,38.11111111,23.11111111,23.55555556,11.11111111,17.77777778,28.55555556,2.555555556,6.888888889,4.333333333,0,12.77777778,0.555555556,26.22222222,6.555555556,2.666666667,4.222222222,504.3333333,1,2.555555556,13.88888889,4.555555556,161.5555556,1.333333333,94.22222222,0,0,1.111111111,11,13,0.555555556,74.22222222,125.3333333,161.5555556,23.22222222,0,3.111111111,4.222222222,9,2,0,2,7,8.777777778,16.55555556,10,10.88888889,5.555555556,7.111111111,1.222222222,0,0,0,3.888888889,0,7.444444444,25.33333333,14.22222222,1.687333333,553373.8889,492503750.4,81409.88889,201965446,546957.5556,263129373.6,33436.88889,16215184.67,14363.44444,9972445,102017.6667,11098869.89,39597.22222,12223926.44,15684.77778,27844381.67,70759.77778,11541854.56,7832.888889,2829796.222,7832.888889,2829796.222,503.5555556,3410673.667,474.3333333,3276148.667,718.2222222,3256633.222,672.2222222,2530446.889,168.3333333,453200.5556,"C","C","C"
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.09470429,77.2115,87.41656099,72.72461053,0,0,0,0,0,0,0,157.8888889,34.33333333,32.44444444,76.66666667,85.33333333,1.777777778,4.222222222,1.617777778,140.8888889,23.33333333,4.333333333,6.111111111,9.444444444,12.55555556,9.111111111,2.333333333,1,8.666666667,14.55555556,11.22222222,5.555555556,4.666666667,3.111111111,4.333333333,6.333333333,0,0,0.333333333,0,1.222222222,0,9.333333333,0.777777778,2.555555556,0,213,0,0,7.666666667,1.888888889,74.55555556,0,27.22222222,0,0,1,3,18.33333333,0,24.66666667,54.66666667,74.55555556,9.666666667,0,1.777777778,1.333333333,5,4.222222222,0,1,1.555555556,2.888888889,5.666666667,3.888888889,4.666666667,3,2.666666667,1.444444444,0,0,0,0,0,0.222222222,17.44444444,8.111111111,1.558944444,196304.4444,134929778.2,21729.88889,39006527.89,195153.1111,87129210.11,16904,7983300.778,7802.222222,5535792.444,41397,4515287.667,22804.22222,7330534.667,7587,11245914.11,33775.55556,5953261.111,4192.444444,1530728.889,4192.444444,1530728.889,273.7777778,1804877.556,232.4444444,1679275,308.3333333,1432085.778,242.5555556,948752.4444,88,268509.2222,"B","B","C"
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.71516087,76.61706222,76.44860987,75.13484712,0,0,0,0,0,0,0,128.1111111,28.66666667,34.22222222,61.77777778,62.22222222,4.222222222,10.88888889,1.663333333,107.5555556,19.22222222,5.222222222,14.77777778,8.222222222,9.444444444,2.111111111,0.333333333,0,5.333333333,7.666666667,10.11111111,3.111111111,2.555555556,0.111111111,3.222222222,2,0.333333333,0.111111111,0,0,1.888888889,0,10.66666667,0.555555556,0.555555556,0,172.6666667,0,0,8.333333333,3.333333333,46.11111111,0,25,0,0,2,6.333333333,12,0,24.66666667,44.88888889,46.11111111,6.555555556,0,0,0.333333333,2.444444444,0,0,0,2,1.888888889,2.333333333,3.111111111,2,0.111111111,1,0,0,0,0,0,0,1,12.66666667,10.66666667,1.814255556,162697.1111,114991294.6,16521,35437345.44,161284.5556,71607480.11,14058.77778,6951961.667,6089.777778,4103042.111,34003.66667,3928896.889,17301.33333,5720293,5975.555556,12543156.33,27505.44444,5438654.111,2954.777778,1243219.444,2954.777778,1243219.444,231.4444444,1672990.667,223.8888889,1567285.889,351.1111111,1137572,207.4444444,761524.4444,72.11111111,212278.8889,"C","C","B"
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.02585333,72.92845889,88.41416962,54.15786066,0,0,0,0,0,0,0,531.2222222,152.6666667,137.8888889,241.6666667,255.7777778,27.77777778,30.77777778,1.604444444,486.8888889,85.22222222,8.777777778,25.66666667,40,42.44444444,20.55555556,3.111111111,0.444444444,16.88888889,45.22222222,51.44444444,14.33333333,25.44444444,9,17,16.22222222,0,2.888888889,3,0.222222222,9.444444444,0,35.88888889,8.111111111,4.888888889,0.666666667,645.7777778,0,4.222222222,23.55555556,22.88888889,211.1111111,3.111111111,110.7777778,0,0,1,7.444444444,1,0.333333333,96.66666667,163.6666667,211.1111111,34.77777778,1.444444444,5.888888889,6.333333333,13.11111111,4.777777778,0,0.111111111,4.777777778,10.66666667,23.77777778,10,19.22222222,5.888888889,8.888888889,1,0,0,0.222222222,0.555555556,0,4.111111111,38.11111111,17.44444444,1.731211111,646668.7778,448233435.7,78475.88889,181322026.7,640253.1111,241406148.9,42054.44444,22116187.78,18982.77778,14329870.11,147065.1111,15286577.78,51358.66667,18920633.78,24651.33333,40292852.89,126010.4444,20062894,11489.66667,4432423.889,11489.66667,4432423.889,585.1111111,4293083,497.8888889,4009856.333,886.1111111,4390092.333,939.5555556,4608464.333,263.6666667,749139,"B","C","C"
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.74468979,82.00913778,81.09662582,56.78769941,0,0,0,0,0,0,0,121.8888889,33.77777778,32.77777778,58.66666667,50.22222222,0.444444444,5.333333333,1.726666667,103.6666667,20.77777778,1.777777778,4,11,9.444444444,4.444444444,0.777777778,0.666666667,5.555555556,8,5.444444444,6,2.777777778,1.333333333,3,3.666666667,0,0.888888889,1.222222222,0.888888889,1.111111111,0,7.666666667,2.111111111,1.111111111,0,177.3333333,0,1,6.111111111,5.333333333,48.66666667,0,21.66666667,0.222222222,0,1,9,14.88888889,0.666666667,22.44444444,46.33333333,48.66666667,6.666666667,0,0.111111111,1,2.777777778,1.222222222,0,0.222222222,1.333333333,2,2.888888889,4.888888889,2.666666667,1,2,0,0,0,0,0,0,2,11,6.888888889,1.485322222,131992.4444,92078570.44,12813.77778,29941848.33,130695.8889,55750936.33,16590.66667,8639135.222,6878.666667,4714999.333,31169.33333,4056639.444,18597,6553847.556,7555.777778,15442631.22,23393.44444,4392690.778,3117.777778,1382980.889,3117.777778,1382980.889,256.8888889,1679782.111,245.7777778,1886265.333,378.8888889,1624937,241.5555556,1134074.111,78.11111111,233107.8889,"C","C","C"
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.27087467,70.28286467,86.07810839,85.33438058,0,0,0,0,0,0,0,218.7777778,75.33333333,59.11111111,96.22222222,109.4444444,14.11111111,7.111111111,1.48,189.3333333,28.22222222,0.333333333,4.555555556,15.77777778,15,10.33333333,2.111111111,2.888888889,9.444444444,15.88888889,20.55555556,7.333333333,8.222222222,2.111111111,6.222222222,5.555555556,0,0,2.444444444,0.222222222,4.222222222,0,14.77777778,1.333333333,8.666666667,3.111111111,285.5555556,0,2.444444444,6.666666667,1.222222222,91.22222222,2,48.55555556,0,0,1,11,12,0,45.77777778,63.66666667,91.22222222,11.88888889,0,1.222222222,2.111111111,5.333333333,0.222222222,0,1.555555556,3.666666667,4.333333333,4.444444444,4,5.888888889,1.888888889,3.555555556,0.555555556,0,0,0,0,0,0,23.44444444,17.11111111,1.472622222,302550.3333,169325912.6,33366,51227843.44,301158.1111,106885176.7,23107.22222,11238847.11,8800.888889,6182611.333,73270.77778,7541917.667,21947.44444,7877403.444,10532.55556,14696833.89,65646.66667,11115481.33,6072.444444,1961900.889,6072.444444,1961900.889,272.3333333,1971599.444,247.8888889,1977158.111,388.6666667,1929153.222,364.8888889,1719172.889,118.2222222,401635.7778,"C","B","B"
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.53205317,79.96107889,82.81298034,69.15947718,0,0,0,0,0,0,0,526.5555556,175,99,158.3333333,116.4444444,17.44444444,34,2.87,405.4444444,74.77777778,10.11111111,35.55555556,26.66666667,24.55555556,10.77777778,8.888888889,3.444444444,22.55555556,22.55555556,43.44444444,13.55555556,19.44444444,5.666666667,13.66666667,13.55555556,1.777777778,4.333333333,5.111111111,0.222222222,7.444444444,0.333333333,25.44444444,6,5.222222222,0.333333333,357.6666667,0.222222222,2.666666667,8.555555556,9.444444444,121.3333333,1.444444444,56,0,0,1,6,2,1.111111111,50.44444444,97.44444444,121.3333333,20.11111111,0,1.666666667,3.333333333,10.77777778,0.111111111,0,1,4.111111111,6.888888889,14.33333333,7.777777778,11,3.222222222,3,0.555555556,0,0,0,0,0,3.444444444,16.66666667,13.33333333,1.381444444,434269.6667,374013441.4,46259.77778,164790657.7,428794.3333,192957213.1,26323.66667,12342611.78,11844.22222,8688603.778,85065.33333,9160597,29633.11111,9835380.444,13917.22222,27018341.78,66708.77778,10225536.56,5818.777778,2230077.111,5818.777778,2230077.111,329.8888889,2364173.333,381.1111111,2429929.111,574.3333333,2827503,600.3333333,2736809.333,146.2222222,413962.2222,"B","C","C"
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.53702052,86.28386222,84.75262521,68.76701223,0,0,0,0,0,0,0,35.55555556,8.666666667,12.11111111,14.77777778,14.88888889,0,2.555555556,1.903333333,21.11111111,2.555555556,0.666666667,2.444444444,4.666666667,1.444444444,0.777777778,0.222222222,0.333333333,1.222222222,1,1,0.666666667,0.222222222,0,0.777777778,0.222222222,0,0,0,0,0.666666667,0.333333333,1.555555556,0.333333333,0,0,57,0,0,2.111111111,1.222222222,11.44444444,0,4.333333333,0,0,1,10,10,0,5.333333333,11.55555556,11.44444444,1.222222222,0,0,0.777777778,1,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,3.666666667,4.111111111,2.025322222,34975.66667,21554093.78,1863.222222,6022688.889,34652.11111,13987321.78,5699.333333,2839576.333,2078.666667,1475178,8264,1265158.778,7261.666667,2935440.444,2626.444444,7582063.556,6938.777778,1321477.556,916.1111111,390474.6667,916.1111111,390474.6667,72.44444444,508860,78.88888889,504085.3333,102.5555556,502513.3333,60.88888889,227703.5556,21.22222222,63448.22222,"C","C","C"
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6053724,70.47736533,82.10523334,76.13362579,0,0,0,0,0,0,0,56.55555556,13,16,28.55555556,32.88888889,3.888888889,3.555555556,1.264444444,43.77777778,5.777777778,2.111111111,2.777777778,5.333333333,4.111111111,1.444444444,0.111111111,0,3.888888889,2.444444444,0.444444444,1.555555556,1.555555556,0,1.333333333,1.444444444,0,0,0.111111111,0,1.333333333,0,8,0,0,0,88,0,0,3,1.777777778,23.77777778,0,9.666666667,0,0,1,6,9,0,11.77777778,22,23.77777778,1.444444444,0,0,0.333333333,0,0,0,0,1,1,0,1.555555556,1,0,0.888888889,0,0,0,0,0,0,1,10.77777778,4.777777778,1.871966667,106734.3333,40991965,4452.888889,12523539.78,105807,25571180.89,9220.222222,4314311.889,3703.666667,2587812.333,19794.22222,2349894.444,11428.22222,4190389.111,4756.111111,8851151.444,15270,2952919.889,1663.888889,776441.4444,1663.888889,776441.4444,144.2222222,1112768.333,115.1111111,909537.7778,186.1111111,999538.2222,139,635687.8889,30.77777778,88124.33333,"C","C","B"
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.01877581,79.65309556,84.11649354,71.69022889,0,0,0,0,0,0,0,91.33333333,16.22222222,27.22222222,34.11111111,32.11111111,2,7,2.145555556,63.55555556,9.777777778,0.888888889,13.11111111,12.88888889,3.666666667,2.111111111,1,0.333333333,3.777777778,2.666666667,2.222222222,2.444444444,0.777777778,0.111111111,1.222222222,0.111111111,0,0.333333333,0,0,1.333333333,0.333333333,3.555555556,0.555555556,0,0.333333333,115,0,0,3.888888889,3.555555556,26.77777778,0,8.888888889,0,0,1,13,19,0,13.66666667,25.22222222,26.77777778,3.222222222,0,0,1,1.666666667,0.333333333,0,0,1.111111111,1,1,1,0,0,0,0,0,0,0,0,0,0,10.44444444,6,2.307833333,83632.22222,58619549.11,6162.444444,23078784,82387,31996287.67,11221.11111,5820296.556,4212.555556,3198884.778,18587.77778,2482225,13164,5024692,4762.111111,10494513.89,13503.11111,2865848.111,1947.333333,893959.4444,1947.333333,893959.4444,131.6666667,934398.2222,150.1111111,1070106.111,219.3333333,1017408.111,152.3333333,684236,50.33333333,142610.3333,"B","B","B"
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6573455,74.76565667,88.52122462,56.80648389,0,0,0,0,0,0,0,59,13.88888889,22.66666667,25.11111111,31.44444444,0,2.888888889,1.697777778,41.11111111,7.777777778,0.444444444,3.777777778,3.444444444,4.222222222,1.888888889,0,1,4.222222222,0.111111111,1.333333333,1.111111111,1.444444444,0,1.222222222,1,0,0.333333333,0,0,1.333333333,0,5.222222222,0.222222222,1,0,91.44444444,0,0,3,1.111111111,20.22222222,0,9.666666667,0,0,1,12.22222222,12,0,13.33333333,18.88888889,20.22222222,4.111111111,0,0,0,0.333333333,0.444444444,0,0,1.111111111,0,0.222222222,1,1,0,0.444444444,0,0,0,0,0,0,1,5.555555556,5,1.485544444,75214.11111,44612265.44,6232.444444,12753371.89,74585.88889,28680286.11,9377.444444,4455536.667,3688,2384969.667,16553,2173173.222,11391.88889,3911591.333,3875.666667,8366394.222,12575.22222,2537221.556,1878.333333,761897.3333,1878.333333,761897.3333,139.6666667,889984,133.7777778,949844.3333,146.6666667,712040.5556,88.88888889,318279,34,103069.3333,"C","C","C"
